food,drinking,dream,sex,toilet,output_need
0.2456388739418357,0.4847866631542762,0.24565139589471896,0.9158890514110309,0.3504755865508363,a_go_eat
0.8626875883699014,0.21477282699490763,0.13441076635392735,0.9000906657275121,0.3030372390835504,c_go_sleep
0.03435349540575028,0.5256115750666259,0.41697727313441135,0.3323484443034693,0.3553394725411233,a_go_eat
0.3270148520837962,0.7733178161933815,0.8611957284648402,0.39501302346094824,0.27320154598804025,e_go_to_toilet
0.6142010807185158,0.36505028143947227,0.7619416092821225,0.6739846208981051,0.1721695662822672,e_go_to_toilet
0.962449319812592,0.8955916566834514,0.15016709575769438,0.7411352151639005,0.7198577321100468,c_go_sleep
0.10874049580358147,0.270611881644763,0.9798610285842355,0.9303679523906314,0.2985118132737181,a_go_eat
0.7632387587903493,0.3009714623272812,0.7555495218623257,0.39970050056332607,0.8050959283194609,b_go_drink
0.8707286905783163,0.35514749656790456,0.5103432757599436,0.3636828577353362,0.6412481269403194,d_go_sex
0.1738624512788548,0.07877034098787317,0.12660441816142332,0.9431205720832501,0.1221514805662276,b_go_drink
0.22973411958082313,0.4660718776765601,0.278402382029838,0.4891345186352069,0.4729988746867124,a_go_eat
0.8620974430209769,0.4668175181299312,0.11635196317419239,0.9641778268827805,0.7107481946129283,c_go_sleep
0.8524906024561418,0.25962609890646093,0.2931750304689176,0.5159631437657859,0.3084835829228182,b_go_drink
0.04928677096138567,0.44495474595500584,0.9638893870641341,0.8202851652366363,0.011873605003210441,e_go_to_toilet
0.9857369331484344,0.4152792419538224,0.8194846588246428,0.8902420898493022,0.659475626088364,b_go_drink
0.042841083032005955,0.5864942354329401,0.4449949991309622,0.3099504431348105,0.25955668544320776,a_go_eat
0.8783986661614208,0.025110099298355504,0.0501603542780753,0.9743152278254548,0.03446203195731856,b_go_drink
0.8254973042991471,0.8961002377682304,0.664844823415982,0.4257071933235468,0.7967064227019646,d_go_sex
0.9520725279145766,0.6745043516211706,0.144364233360341,0.9270719316877594,0.44795839286748407,c_go_sleep
0.7527478455366139,0.2680026766230478,0.5439602876932111,0.640314931743131,0.7542422820756695,b_go_drink
0.6663289247575516,0.2165007314588866,0.5436075784561175,0.5101144465618231,0.17744660163376824,e_go_to_toilet
0.20951797562951346,0.14342486471682925,0.3909846606397932,0.7523067759055418,0.2569217838749601,b_go_drink
0.7823885358957858,0.9987059468876036,0.8008489800833168,0.7483040790038785,0.19725164959576624,e_go_to_toilet
0.25194912312944673,0.3359312015748057,0.8614995218242899,0.8267162020057666,0.5347416062718365,a_go_eat
0.1854095616154401,0.39948899631130363,0.35566638107600723,0.7772011039130338,0.8897318489895447,a_go_eat
0.2902932451077501,0.23624381293495145,0.551152352713874,0.4688159397583148,0.8950121404539501,b_go_drink
0.7805938406939865,0.5006641369222654,0.3935185914706394,0.5156060906664026,0.304784986631369,c_go_sleep
0.4247053229596677,0.7239304283269075,0.7147083196670649,0.4932943755279904,0.9557332374545305,a_go_eat
0.7628091220156452,0.6698518965184269,0.3181422034619795,0.8776255175069281,0.7337979663478004,c_go_sleep
0.11572616495876253,0.6372251007141434,0.8756264415546633,0.38043722914408507,0.7680831048361532,a_go_eat
0.6481940451071335,0.2443613490322002,0.7618344708676762,0.4284715348271976,0.010131454433833342,e_go_to_toilet
0.8331944091721888,0.5657161960989816,0.89510683730865,0.8352512998238302,0.5852426892910606,b_go_drink
0.7126603393689409,0.4751957124498556,0.9359876736705331,0.5236067578399602,0.6367327847075125,d_go_sex
0.02932656493261354,0.3278439544848617,0.21266921965867047,0.5945068606316294,0.6646856420308197,a_go_eat
0.3453612103100522,0.5288251759084089,0.8072948969229248,0.9707856130256947,0.6013875436440418,a_go_eat
0.40196028242929094,0.9113235331047839,0.18068254343178214,0.9700450949030655,0.06933338757357477,e_go_to_toilet
0.3811558775392271,0.8731224694910381,0.9371124860832147,0.6959523190334269,0.6981060511744508,a_go_eat
0.12742814921002676,0.5126912263785846,0.16826418351319217,0.6229292472892366,0.8558607941815305,a_go_eat
0.40970598536553415,0.20943479748233929,0.8686192237419831,0.7070625180974353,0.024362579152259367,e_go_to_toilet
0.25950766575896445,0.5086591069155536,0.5972504062941975,0.6398317816355348,0.3376591427011061,a_go_eat
0.6281104071825493,0.5984066772025088,0.7782001804613344,0.52908343639908,0.9673502454678063,a_go_eat
0.490620320320038,0.06522299862502201,0.8508313912207599,0.6050495916625149,0.8925488480606235,b_go_drink
0.7676983887482569,0.840211065379348,0.32220036220494097,0.9696536985546049,0.36106493139185414,c_go_sleep
0.30133928807012633,0.07907638327495148,0.332841947859969,0.5360302399513549,0.7531337179231414,b_go_drink
0.4254772867781538,0.9971531174806797,0.62568735408001,0.41221134557366224,0.4254167967139256,d_go_sex
0.8954327754707475,0.118377791782865,0.8544764104152017,0.7870936525604828,0.4788915477378778,b_go_drink
0.8147689438797401,0.4525248341851301,0.6109329066162551,0.9662726845483247,0.1050137456912219,e_go_to_toilet
0.7908142522116003,0.2708008490797671,0.016901594269197906,0.7003783164897408,0.008645577037859176,e_go_to_toilet
0.2729794127345332,0.7076721555965085,0.8555297696515878,0.6619138458011183,0.4450273865753619,a_go_eat
0.6622949290243496,0.9978249607913077,0.8181945662037304,0.45453781960479533,0.4962725236609814,d_go_sex
0.03142280046953905,0.031725377241873964,0.6860761934705392,0.4690862305994403,0.23052204696667222,a_go_eat
0.2028424564814323,0.26900911479798606,0.5694855903146911,0.537244333113019,0.7796103705109223,a_go_eat
0.576876904208463,0.6658791519022667,0.8570659157215789,0.7492114880816954,0.23118685272558726,e_go_to_toilet
0.6434235987879431,0.7960717987879509,0.5659601334787463,0.6828206550253848,0.15699670938753574,e_go_to_toilet
0.5878427797137362,0.5235940465473498,0.8202034271183256,0.5948181422735832,0.9232181229108671,b_go_drink
0.32382687860180126,0.6782568176544923,0.3332148587929178,0.5243592605954566,0.3764736378765302,c_go_sleep
0.10851482063856621,0.1642076332118868,0.7994903596649726,0.9289140231548059,0.02987153660328734,e_go_to_toilet
0.847461001530402,0.43622222210990236,0.2067944675223352,0.6686236056399476,0.7020844332080215,c_go_sleep
0.5158546081494225,0.13206490062739373,0.18064100070618505,0.6357502508027433,0.15630840624684106,b_go_drink
0.9906478288087219,0.5105823773528508,0.5588516375076914,0.35179474617746487,0.3639040376275342,d_go_sex
0.5921904175102899,0.26117744422509603,0.024806970229911407,0.8606231654243961,0.6658191850288339,c_go_sleep
0.7616794579169411,0.47568380381516673,0.5173678718021418,0.8217939561205987,0.7531112980832427,c_go_sleep
0.42544382499841016,0.2665315681910506,0.3802395743228727,0.6478847435171202,0.16224324974159066,e_go_to_toilet
0.7977358802156108,0.9778977856586517,0.08621688850535658,0.4129015578397771,0.3392314615443994,c_go_sleep
0.9800864171120306,0.5138293251986614,0.3633741356372553,0.7159630698518589,0.9455026266254896,c_go_sleep
0.9603263147528246,0.981369636266398,0.8142491318523791,0.628714859495717,0.11525940662262635,e_go_to_toilet
0.09092202678319805,0.25833219531368823,0.6568101432283779,0.7407414336626599,0.13177401650549814,a_go_eat
0.5283675902388588,0.9920967181854237,0.2854510276647205,0.7884193766050165,0.7949765505061154,c_go_sleep
0.3425325952777518,0.5588001810641747,0.5565933525640544,0.7417769184557816,0.821909872676999,a_go_eat
0.10730881609409149,0.3031095498721573,0.07439516060379814,0.3945976309036216,0.9728532168901839,c_go_sleep
0.6530395651366647,0.4626553820969025,0.5207429417060904,0.8203409360399432,0.5717955315573359,c_go_sleep
0.8906991669425779,0.7712191882366983,0.05441215505442665,0.7722038979677518,0.5852117475644047,c_go_sleep
0.5031514939285692,0.13072844101548575,0.13488634415805023,0.59017186824235,0.5890549950731602,b_go_drink
0.11679265797754934,0.1514733953970978,0.46283686631781085,0.8571377426767117,0.6645282695015463,a_go_eat
0.3470167314210526,0.3986104516335509,0.7954136053662461,0.912023427575795,0.07140657926959493,e_go_to_toilet
0.9113780501704544,0.18339413104615854,0.5106403667597229,0.4691061391241388,0.11933427176451461,e_go_to_toilet
0.06779408290536004,0.013835569421577931,0.03688990412463544,0.425599456715962,0.08348283602267859,b_go_drink
0.6669495432290767,0.09452741687554922,0.5017746794804365,0.8027248291204148,0.8456359549109043,b_go_drink
0.2840300980510273,0.6408728805139876,0.4902684984041884,0.6367355650576232,0.7009977257884019,a_go_eat
0.6526624672723078,0.29941599977946476,0.020653931689823102,0.31542021545336824,0.24838720749038334,c_go_sleep
0.1627195197256025,0.6536699429610532,0.4150005412572275,0.7424942256106106,0.774646934557687,a_go_eat
0.9440270517411492,0.5073171571373939,0.36539803182248565,0.303716481712002,0.9555079272599833,d_go_sex
0.08470229874984836,0.4994863844246701,0.12799026916757017,0.3831503174868361,0.4796311657083294,a_go_eat
0.8380228533355654,0.7987861552808365,0.16526903040612484,0.44128075548690154,0.6297906759222957,c_go_sleep
0.46758502151145476,0.29291852256825834,0.8895014685950284,0.9542704467672718,0.3048536056895337,b_go_drink
0.30722570000584115,0.32537874490116114,0.4618009120607014,0.7703982088899968,0.4192693251701738,b_go_drink
0.9511594682634862,0.7355392548143115,0.7660962977155698,0.5659957140713114,0.10429288275537996,e_go_to_toilet
0.9683240920385011,0.5068896933936455,0.26932934550809007,0.49697487755468006,0.16663089169238565,e_go_to_toilet
0.5390956942653892,0.15933914451403908,0.6345620013726597,0.5311064489751179,0.4043224204695349,b_go_drink
0.48591168459719225,0.749885898368163,0.4125223293587248,0.4611827713813944,0.9982581420579666,a_go_eat
0.7723753180056762,0.8107096504352529,0.25287026146478764,0.9004029652640162,0.0519837762815889,e_go_to_toilet
0.6707987618362741,0.29658672636277106,0.9807444123751474,0.8387731471814088,0.4866527933344502,b_go_drink
0.5677113934875238,0.8385292928100451,0.9291422484206029,0.7473465243543777,0.9138475526209215,a_go_eat
0.35580576937887676,0.211136037331894,0.7315586558547132,0.6542077265456154,0.8325597537128927,b_go_drink
0.2400305385968714,0.5495768688642758,0.040993909260036654,0.7652462205049313,0.894709800316852,c_go_sleep
0.8865211108167006,0.6856179346011612,0.20032751815692784,0.5412423036872842,0.11781267692079755,e_go_to_toilet
0.7681319434933415,0.03004100004596233,0.04570828039441188,0.903905364921257,0.9694365651637278,b_go_drink
0.7756562866667777,0.1290070260783458,0.11709351345108365,0.4941389504031765,0.8204251759401842,c_go_sleep
0.8463897217473937,0.98255948028299,0.4961980221229846,0.4070193452527535,0.355002026190842,e_go_to_toilet
0.9503782395495544,0.9921348353546914,0.25300336334764073,0.5932407288099187,0.9458952803455699,c_go_sleep
0.5882655577863989,0.9427642918822172,0.579999331120021,0.3281228956914607,0.25783605201682536,e_go_to_toilet
0.38918968891267447,0.4212863882697213,0.0643881522666283,0.3776527883445555,0.9594255850134478,c_go_sleep
0.6843460997319362,0.6324227740865086,0.5578308420182323,0.9761029459918353,0.4186738494336667,e_go_to_toilet
0.8373851817250346,0.8132909945504597,0.8759403515886554,0.6142756254740043,0.18496888405508372,e_go_to_toilet
0.8608821831253646,0.2755254965383175,0.4737125990380472,0.8213215356717656,0.29662968834210146,b_go_drink
0.2715690665525149,0.477115755125067,0.911614524549228,0.7281866243159875,0.12040023482699036,e_go_to_toilet
0.24440937396060758,0.015131158662302968,0.13390565088612805,0.7112568758532505,0.8585119104535429,b_go_drink
0.4217725883244663,0.7475756939905757,0.8896072907503123,0.8324515912233055,0.8352335727464376,a_go_eat
0.21916653915845774,0.25541007574820307,0.45109937683488255,0.9328734131731133,0.2281624469957627,a_go_eat
0.9199457910816677,0.9848303136106362,0.09053965299360056,0.7164313551939792,0.8504983224357213,c_go_sleep
0.9280986934787145,0.9784093918315476,0.8509039692077995,0.8296375750823641,0.6536856210690662,e_go_to_toilet
0.5942745546261754,0.9411655081569986,0.2996196819048448,0.4687451339942248,0.8248696569165838,c_go_sleep
0.8918070181909782,0.17739694524440097,0.999445618913092,0.9516358628546087,0.727744713636309,b_go_drink
0.8940686703063577,0.576564355692802,0.5877816301824198,0.9428049273180619,0.38553997590404643,e_go_to_toilet
0.2094010066041806,0.6519290723354698,0.2999368154295041,0.9414807568727452,0.013564607490964553,e_go_to_toilet
0.42023913306245275,0.017246951094330498,0.16793022521715262,0.5348475511496125,0.1529321346447784,b_go_drink
0.4318752849369919,0.15223941501373217,0.5102438855124152,0.8337051565935871,0.8032894168496035,b_go_drink
0.2954723445275671,0.8662237042209437,0.8209111763092876,0.7080231134443502,0.16160527864948526,e_go_to_toilet
0.440877514796313,0.2334720881387743,0.19599894822319475,0.4245284813132864,0.8859783109649129,c_go_sleep
0.24405641564081648,0.5236563806679432,0.9340692659263431,0.7871842360979975,0.21482431166612925,e_go_to_toilet
0.7592962009798587,0.5464780019735799,0.5484690363645811,0.3850272506424704,0.4837779805488376,d_go_sex
0.4190274423313334,0.6277159799664803,0.760115827429178,0.7772723376231045,0.7379033452505376,a_go_eat
0.47582135886638577,0.9430748901682604,0.3135353614366374,0.4380760400556909,0.45263727607700943,c_go_sleep
0.9716379645656594,0.4714950406899686,0.32597262966795626,0.6958573815339868,0.8707959514111533,c_go_sleep
0.7253355116875451,0.36911779183746074,0.8264309770942498,0.8356429328373369,0.7926643241978573,b_go_drink
0.3634097838127387,0.9455593058840267,0.5412248696014756,0.9087641579065038,0.871773572599095,a_go_eat
0.9872199858341834,0.31704622943431415,0.6295988718499704,0.6374252101444318,0.23605626561195991,e_go_to_toilet
0.2599779385287181,0.0887029890939327,0.2962824335579146,0.5419767671409373,0.25694192483110334,b_go_drink
0.8730538466946113,0.6726329887009,0.3223554458879522,0.8919492523459194,0.26550240938377,e_go_to_toilet
0.5316667796869136,0.33335772295451205,0.3140360735344757,0.9336308768755692,0.43645755368870054,c_go_sleep
0.33750939574225003,0.10233913573931908,0.43868524997596037,0.5946108926854952,0.5362753725456415,b_go_drink
0.021113146497543367,0.8741371018293563,0.9467724859283533,0.47062121668667367,0.3381365350005151,a_go_eat
0.5825960627621343,0.6065793576839815,0.0398033321853154,0.8953092584121989,0.32113849279476436,c_go_sleep
0.3092757280122478,0.473226146933048,0.36451979668743073,0.40325139945432276,0.6499013096217399,c_go_sleep
0.03486806272657739,0.41363945638868294,0.5344168892861947,0.8053351436334575,0.21091890718202932,a_go_eat
0.0368824557337033,0.8682366167431422,0.7387695176248867,0.3397721162838197,0.8145434959987378,a_go_eat
0.20472742923168952,0.5273853354964334,0.11769301438470159,0.52146247138013,0.9640569037443827,c_go_sleep
0.5241630917472407,0.9242587482865972,0.05327371552710458,0.8987357240227563,0.10716351273137403,c_go_sleep
0.6200180090401797,0.15885748231232533,0.30218216034552536,0.720849577521431,0.412069808343157,b_go_drink
0.7977449163448862,0.8055440162035327,0.03073382942705194,0.7112688852841107,0.6776295079786141,c_go_sleep
0.7525321991412969,0.6325625742661816,0.4742774568645003,0.7312597707717007,0.2918102423914838,e_go_to_toilet
0.3935593247462854,0.47546353892572135,0.631018666683601,0.8582084923762725,0.30881075977750316,a_go_eat
0.5337762042473918,0.6998595381050651,0.916039672489903,0.8172321113032894,0.27724877243032264,e_go_to_toilet
0.3460699715590764,0.6670063506908432,0.16599711112079274,0.5264425114824255,0.3202732228404521,c_go_sleep
0.7656513099128157,0.6362473950920752,0.9009305509860452,0.570599555666764,0.7108931013240259,d_go_sex
0.6963281545461224,0.23661282555746133,0.27449625063917615,0.5962695541212915,0.10970536281479559,e_go_to_toilet
0.8189887337072386,0.021843677441995224,0.8544072556042861,0.358925299204736,0.33944976048976605,b_go_drink
0.8811136242622782,0.8715406914833996,0.9737666415158659,0.4842845113434737,0.7685156449164592,d_go_sex
0.2195907663371024,0.17432485640280337,0.03769596253367968,0.33647596730662027,0.2973011508251794,c_go_sleep
0.8756431333801014,0.8905269564766332,0.641709002268676,0.7206301560428294,0.5965962177829313,e_go_to_toilet
0.44430533286893115,0.0063997942385835005,0.24532683564717872,0.9457777505437315,0.8852680912296693,b_go_drink
0.3254630489585394,0.07528643843802918,0.34187411188412453,0.5969779759526481,0.27578496872160985,b_go_drink
0.7718931826090014,0.05232890907283205,0.16959275237759752,0.9118864377858489,0.15906100269584855,b_go_drink
0.4628061169022514,0.015550332358602814,0.03574771749836825,0.8836149172111005,0.02359735851622624,b_go_drink
0.4700555715343313,0.2727230039830547,0.1273558142134047,0.9043594403362196,0.10521766770001706,e_go_to_toilet
0.5184942413907323,0.2951334205163988,0.8749096255749895,0.7416927630387931,0.14752755184218047,e_go_to_toilet
0.41535812054084964,0.24386581815096098,0.36346919694568725,0.6472383053033517,0.40695003539287844,b_go_drink
0.6961402007835528,0.5433515498305465,0.978150660992671,0.6907991435703229,0.028055958441396744,e_go_to_toilet
0.37061528263873755,0.27602239247012306,0.5170596684913324,0.8223940772972391,0.5943757526056745,b_go_drink
0.8430036577959056,0.7844995320517258,0.43033074214407807,0.7055994048069891,0.2420608867546189,e_go_to_toilet
0.8090902151336591,0.7082051354528384,0.34457689811013525,0.9437630476793353,0.3976365552216803,c_go_sleep
0.7111825965831928,0.22360792644129268,0.7588702265918972,0.7399925356612709,0.034672457830513315,e_go_to_toilet
0.6917474417334231,0.06751095560775544,0.5382012483272229,0.3792801864214853,0.879388019290087,b_go_drink
0.10911984311606127,0.20038917093013853,0.5017487685638162,0.6811995440652203,0.9843224542010814,a_go_eat
0.11239087464443098,0.48939663381431775,0.9296592771837023,0.3042995213092603,0.5796911402322883,a_go_eat
0.9184048066166614,0.9108124964339633,0.787165480708747,0.7281983103281198,0.018979790036130484,e_go_to_toilet
0.9654929857580814,0.4234181652876522,0.6029298002848175,0.929451507770352,0.8801409905826902,b_go_drink
0.2791866744528665,0.7385991323508166,0.7582997328654685,0.49394628942557883,0.11805755368584692,e_go_to_toilet
0.48357158889931295,0.9350095737013117,0.8680245258075971,0.44694474322734057,0.42461703174274246,d_go_sex
0.8672372543662125,0.7793666346914057,0.8586891688397789,0.988188573381835,0.6002914242974325,e_go_to_toilet
0.0782071262970665,0.2459906228451414,0.8760828263674513,0.8581891250967424,0.7745860591126597,a_go_eat
0.5667339483395604,0.37699399476010786,0.3140162440352311,0.8866326468045378,0.056538038821701386,e_go_to_toilet
0.21141977693412317,0.4598206015207079,0.4439522166961045,0.6859893745145609,0.5013599039171215,a_go_eat
0.6834908502887737,0.20177311921119578,0.9649341623241418,0.7290747941269802,0.9642616632177731,b_go_drink
0.21065608846409556,0.2541235601326898,0.0642935701896804,0.8923723355591571,0.4660513405404071,c_go_sleep
0.6697649216696457,0.8086592031995029,0.4357261795013355,0.6483415694214303,0.26773981797269397,e_go_to_toilet
0.31597437563322517,0.48588855789628327,0.7971211966662821,0.6398990305513785,0.9775297836769576,a_go_eat
0.4775720017128029,0.5618575796316146,0.07860454898473657,0.6593677436147107,0.6295508905880396,c_go_sleep
0.5074826656531886,0.1463129586569869,0.5636392472349465,0.5066075397998089,0.62041562245832,b_go_drink
0.8690218089267351,0.35084471608013845,0.8193395782624089,0.7163880501889973,0.9527178311193807,b_go_drink
0.3477007207947681,0.2941183380463883,0.16560015055298094,0.6204436234596039,0.38357026322280774,c_go_sleep
0.013436747310511143,0.2462040539421746,0.5124296511356347,0.8839089313446187,0.20183040275813324,a_go_eat
0.2414761584708126,0.9009632861571181,0.8564517593788455,0.7284685862282954,0.32138981175131776,a_go_eat
0.3977951803166373,0.7220767322453661,0.7606576219334026,0.9940465443580926,0.0810569979473088,e_go_to_toilet
0.5080833539847412,0.9841617686653785,0.5895118383726451,0.5539469282277452,0.29264150239644715,e_go_to_toilet
0.9085975396383362,0.45997798238110876,0.5508213471157042,0.6945755363086294,0.7367647483724595,b_go_drink
0.936986760195106,0.4023269061982756,0.20902908642863738,0.7011723676481687,0.6054325418631805,c_go_sleep
0.2903054294658821,0.28549697681114283,0.3867686079435386,0.8442333454212492,0.47359173288122114,b_go_drink
0.9263981815365677,0.8390793349222585,0.26476668869106457,0.8855039283607522,0.06371827319041556,e_go_to_toilet
0.5628983892561235,0.9126126092446809,0.7030582815705639,0.83679944198806,0.5368039045219187,e_go_to_toilet
0.5567326257610821,0.6392259067783296,0.760985238904522,0.6331856211360873,0.08257142351695268,e_go_to_toilet
0.1945860496429771,0.02865956831894445,0.3299817726743025,0.7411416433585177,0.9032543618369989,b_go_drink
0.03079372054847873,0.15612756232187797,0.5566597755985551,0.3310044420091381,0.9888683616164863,a_go_eat
0.2923591744334898,0.6615436299136286,0.17280785408065225,0.6828365998820356,0.15967323328087635,e_go_to_toilet
0.8214527143347043,0.5434873944096267,0.5973603187787891,0.811997820891283,0.7040311110234766,c_go_sleep
0.3423189277006752,0.5872521151570887,0.2266410901603566,0.572311855433137,0.3203063611442142,c_go_sleep
0.17485549094289143,0.7148049393316489,0.23244177632634777,0.5948911662982861,0.38026974300420313,a_go_eat
0.23887271328309456,0.527386492653383,0.42649659854619215,0.47466609301386575,0.4359856914535204,a_go_eat
0.5608604562414631,0.5285101281282705,0.773523919029025,0.6316878578001132,0.4159014375175335,e_go_to_toilet
0.7362974740165429,0.9433597275938463,0.7048269454117055,0.7833098734189079,0.9546615207605339,a_go_eat
0.9995889609803521,0.07976971157002766,0.41030614367824425,0.35213180283654155,0.4663933846886501,b_go_drink
