food,drinking,dream,sex,toilet,high,output_need
0.3159304250208207,0.10432315924376312,0.15266819644537255,0.9584362153901667,0.31720775570958093,0.49940136696984005,b_go_drink
0.8360385340304205,0.8118859258896411,0.9920186997062493,0.4837935675496691,0.5713109671544114,0.4003840194434167,c_go_sleep
0.8985642299581404,0.6184573088386643,0.8866349809406976,0.702775532153642,0.0698146206659146,0.7881276879021665,b_go_drink
0.6685134379017345,0.8136326947063409,0.17559541702981196,0.4833814974505063,0.6555327569344418,0.6560187879497219,c_go_sleep
0.5450482935907083,0.7902583264166602,0.9942817173274943,0.992802496731723,0.6223559258447235,0.7272119478734925,e_go_to_toilet
0.5884290586499866,0.22621183302784853,0.9954590061173151,0.36784850797656427,0.6252573870272191,0.6671025035453777,a_go_eat
0.173990652569736,0.7832549035521201,0.0789332093232501,0.8351827162180436,0.01920371883657379,0.5855172679582263,c_go_sleep
0.9570326964426809,0.46770581595964034,0.7015371906064385,0.3359182591167235,0.2796980681630076,0.6926878675673448,c_go_sleep
0.8559806389313922,0.4886063192778315,0.9072000740589856,0.5774004352511584,0.40736914125156054,0.8440751692932491,c_go_sleep
0.6832801874872069,0.6759328770404806,0.5922543080960408,0.8438503285150647,0.4220561153114538,0.48309088107626325,f_go_high
0.0403193366850253,0.8388734816696392,0.5974055752549398,0.9141817442880893,0.387652405030969,0.9359913551764554,e_go_to_toilet
0.893946598793632,0.3443044466749897,0.9942149418786884,0.8008689063347425,0.9651778505636632,0.8165775560781745,c_go_sleep
0.9654160138034419,0.8216449652441495,0.5732727219359178,0.49052900505071495,0.13420689595826596,0.3512554060550751,a_go_eat
0.5070178261889381,0.975158795263163,0.3991564070486837,0.3791587351407205,0.6342396725672739,0.8277420699136799,a_go_eat
0.8012953597794881,0.9335073040579834,0.6757512236204112,0.5860386180797168,0.7221145506764306,0.8934401921147308,d_go_sex
0.7793342455265276,0.8123713587033747,0.4155388172496417,0.4577311590254357,0.6286674037384835,0.4672827620517179,b_go_drink
0.00899754868476188,0.6481782327350376,0.6534706613666357,0.6684233847010074,0.9130271579063542,0.5986727354454074,b_go_drink
0.8953303466104322,0.1073892053384482,0.6664691966663899,0.8144421523015066,0.288570708984631,0.9035996560990733,c_go_sleep
0.8745737023258452,0.05923718625887919,0.9358981223816152,0.5879365654642938,0.4408918186247667,0.522042480036639,e_go_to_toilet
0.22299144743574117,0.5129577588310938,0.4654948190972046,0.3034338952930216,0.2949550136321598,0.46132129140071276,e_go_to_toilet
0.03114131072627835,0.025750589977101,0.026664944002657398,0.966508114281607,0.5390663713206079,0.3777387097446765,d_go_sex
0.16027043151872467,0.91973489161863,0.14463877366074507,0.46680638154813336,0.3938736793224783,0.5776318269450522,b_go_drink
0.29123666985529373,0.980488765217252,0.08727740426563724,0.6159061152958332,0.9406439770873751,0.649223463242897,b_go_drink
0.0997198737026378,0.9453907291860008,0.6295803940698259,0.735828659474142,0.9822079175818107,0.5744696137377425,b_go_drink
0.9220577790315472,0.3727413963118458,0.28217251111695174,0.8142298422637211,0.904836237136095,0.8199506391179419,d_go_sex
0.1014186214248205,0.45730154008620183,0.3698580863409703,0.8666224586039686,0.33874745571800846,0.8106228742378121,f_go_high
0.1764203726683662,0.27009833666754013,0.5950579078193353,0.6663066198126237,0.8087123023274979,0.6431840987326134,d_go_sex
0.984048041099443,0.36747694801326614,0.8054515831042663,0.9641437423059518,0.08084679623134206,0.9514443915356174,e_go_to_toilet
0.66769949248157,0.06968565194314313,0.8472330525349203,0.9741625321898513,0.8459883743210385,0.3742838057971684,a_go_eat
0.0801172994166861,0.34285657667721514,0.8642912857041902,0.5799243305082549,0.04913987709135792,0.6166699214532814,e_go_to_toilet
0.7395422832340227,0.3372062060341092,0.32497432323565356,0.6433242462622779,0.5636143051654366,0.4781243073810157,f_go_high
0.06396929721780409,0.9827627260146347,0.44142580446364377,0.8673748943529678,0.5193740982082116,0.6268725733818132,c_go_sleep
0.7975761982916547,0.22057278348533715,0.2620153319946169,0.5151858188781033,0.42514550353677016,0.4438997847011387,e_go_to_toilet
0.5002559634631026,0.5194237078053227,0.7655896089369487,0.39086462306561703,0.9207672848961841,0.927865338818725,e_go_to_toilet
0.43965288343536635,0.8591179322689573,0.5315863658085614,0.3569842489115631,0.9814791920206148,0.544559052305321,e_go_to_toilet
0.033068747582645885,0.3646249903608575,0.8452470544492879,0.6499559868399933,0.8332676031811511,0.5956897736002921,d_go_sex
0.35893510772802084,0.41688800843558693,0.3090408532412008,0.48687061636563667,0.016858476602722883,0.45404442126714883,e_go_to_toilet
0.9224917708386011,0.23811923626125098,0.6647639057969238,0.3212994336194516,0.411490911272933,0.8565365889109886,f_go_high
0.8091499255311984,0.4964393159493008,0.1504721743392542,0.5856719480412489,0.33948963742510296,0.9746135078665537,f_go_high
0.05934712409589504,0.21087963480203786,0.9680428711372339,0.7149668723823435,0.8908127231180429,0.5415749307856481,a_go_eat
0.7900764624397605,0.3375264697602587,0.4871324691840424,0.4072560851867501,0.7784942541222847,0.6526507178812491,d_go_sex
0.4234594753756884,0.10828800441457465,0.8369232200223115,0.3934778626725924,0.8180229949253119,0.8825426940276435,d_go_sex
0.3924612335906794,0.2943387954505897,0.9198524165769232,0.30927999701750775,0.3127333279827563,0.7024492445143229,a_go_eat
0.998889291948891,0.25534217025784034,0.9098743286802189,0.4681022305769428,0.3142804452197081,0.6162806966911167,e_go_to_toilet
0.03264731279947075,0.6890430034976835,0.7654528654652749,0.5664517272866944,0.6000370630278042,0.8002486840806935,a_go_eat
0.004870873620643423,0.5748761897039767,0.46154402543174633,0.3426532563739503,0.2810604182979515,0.5744291651521443,a_go_eat
0.026701596434394848,0.6818495573455413,0.11925229499367507,0.4762644260317256,0.837495811239778,0.5754733143233335,d_go_sex
0.7733691289989093,0.5064106038593461,0.9735376017064684,0.6818359778880074,0.16631890247433823,0.5165634614435803,d_go_sex
0.6839521898619458,0.053242066288150425,0.47719706802283346,0.40567368659431663,0.914962143973531,0.6889537763204243,d_go_sex
0.3350191009689659,0.7699228779354411,0.20942948758912083,0.3594892486198378,0.9645167784808055,0.7689248641581843,d_go_sex
0.024795453874492113,0.15894249754862977,0.48831951876031465,0.3490488731622373,0.49354170191804636,0.6983199445788266,a_go_eat
0.6800485205765584,0.7408996174129144,0.31524174916004033,0.601484182498909,0.9551595382118141,0.8559871673596968,d_go_sex
0.22335845203206806,0.7291013835889146,0.215435612539008,0.8716390909339231,0.3945867541215121,0.7644680749071171,b_go_drink
0.265692552950218,0.37526890550025727,0.06717863816033653,0.6482789784192426,0.7328206978491297,0.9485728680690031,f_go_high
0.816870489327879,0.5329727865907835,0.30722293093247177,0.857154117047396,0.08149896169276094,0.389975560319315,b_go_drink
0.4051127913000334,0.026734018482483468,0.7518355556826126,0.45714042460838406,0.22002028007144736,0.6668572920057496,b_go_drink
0.09529774185668527,0.2787927366337192,0.12377051701125463,0.994897962572665,0.8912921225454412,0.5327016435856688,c_go_sleep
0.5866385587578008,0.7169211507639238,0.2342326092913336,0.49262267186589564,0.9351855789143672,0.4143951636657103,c_go_sleep
0.38915754474211883,0.2883752019674435,0.8234490250255976,0.9083551063506701,0.14525417430069154,0.8503140561003297,b_go_drink
0.2562579496116968,0.8016979858855334,0.5291562007010198,0.595457326115822,0.19717759658221867,0.4656263563226341,e_go_to_toilet
0.9140217717818121,0.7269423434925021,0.2946912044815494,0.8258500821690622,0.9685070398874465,0.9899511168052324,f_go_high
0.14564104659921373,0.196095056898262,0.27526291966475025,0.4302133010256143,0.1584208187962961,0.9336115673462679,b_go_drink
0.7971990386829346,0.39481473298820047,0.5047115723421257,0.41207661941336227,0.37434666942452655,0.45303131322877727,a_go_eat
0.6471559451843792,0.7446721547964983,0.007660332949055659,0.8409591091788089,0.47103873752534187,0.40161048118461523,c_go_sleep
0.606930657895158,0.3788721234685597,0.14638181786519366,0.5925682493217574,0.9425683059702311,0.3077179038564789,a_go_eat
0.8309585086460315,0.7773406281990398,0.3711044690584293,0.9161787268723709,0.9708559760068898,0.9513915100728443,f_go_high
0.34007813609845694,0.3695139277539241,0.891399922170442,0.4691957852914764,0.9037675272352289,0.9432819417968481,b_go_drink
0.7533025251771114,0.5456619403314582,0.6654250009973574,0.895513591786856,0.2254289741512242,0.39523386683798833,e_go_to_toilet
0.13309415521880386,0.35741964340740817,0.4152405760832034,0.6744563027136649,0.6221277946323678,0.33096218551475876,d_go_sex
0.9297591748768689,0.11683323592231842,0.3805918186046793,0.6951085269947715,0.6475440251481317,0.757696388283163,c_go_sleep
0.6175986946160624,0.53555378723965,0.3606176282679072,0.6558724298008987,0.3172277413110429,0.49519005841963615,d_go_sex
0.10700316917263519,0.935781200603273,0.25660745379917216,0.994018683617889,0.21730097055104702,0.9002932088496769,c_go_sleep
0.9219279803095926,0.03038947755422039,0.47408488854595254,0.8427202000409255,0.6254811191514051,0.3400055458818498,c_go_sleep
0.3973125351170037,0.15431470341423914,0.32056027447677593,0.9475041883299613,0.8517610263919522,0.3608092031516433,f_go_high
0.9876643237704354,0.21210954970138074,0.46211573271135264,0.49506044827554174,0.7544886977272142,0.36980021088078074,f_go_high
0.1556892410673395,0.09499498223154501,0.5402738164348971,0.4347385071124361,0.6411009314447412,0.5846889234201423,d_go_sex
0.6195971046719048,0.2825737412160967,0.7905865706004138,0.5254352062426768,0.7789015116168948,0.8558208638617575,d_go_sex
0.029352689732559667,0.35686154448493357,0.38545003965089175,0.40065743363861267,0.9858674272272937,0.9473133724375793,a_go_eat
0.391276183397681,0.7208664641517258,0.3291505493716007,0.7397557458110449,0.699490508005567,0.536114182697903,c_go_sleep
0.48880045885063694,0.2572024719633059,0.7942908683407337,0.47290339065892245,0.7540020463997458,0.607399426200079,b_go_drink
0.16235391212146977,0.012056858635753565,0.7317547028529895,0.8278652361756582,0.20910309279378192,0.7789839037994104,c_go_sleep
0.3596252404242486,0.13637571372513657,0.3646739731544145,0.7888417789065651,0.5085575675419645,0.5651110212415115,a_go_eat
0.37811463390512046,0.6331087230919068,0.6115651034459245,0.7471958056635223,0.9547536323853751,0.4215660050352687,f_go_high
0.21938002702256088,0.6622338449465103,0.3351904791885405,0.8112079395043241,0.7960443060236905,0.7657511053669901,f_go_high
0.027740561787786167,0.3920892621242229,0.8812435564615438,0.8512511364774302,0.9791201053025235,0.9723483054452486,a_go_eat
0.4315042982938432,0.8513148480667634,0.23022820584092107,0.9020312486770026,0.8872322972464112,0.5405337978699355,c_go_sleep
0.18264153723603405,0.625424219425005,0.7293081699462628,0.8217969304258983,0.8248954586737849,0.37823570878571067,a_go_eat
0.15317725879922706,0.05527362511395861,0.7993520765169595,0.4530548643816845,0.8631783312961736,0.6964939068164027,d_go_sex
0.1273974564535003,0.31839904009707387,0.5689130376287551,0.7910788920995572,0.9436793603497591,0.8063541463397748,b_go_drink
0.10827527714338903,0.4741723661549314,0.839104478482868,0.3917989492488334,0.34485814499076206,0.7516160797953313,a_go_eat
0.7124919132414567,0.1569730121372468,0.28598622146912356,0.6560734007053902,0.23504219426627826,0.7188546549031323,a_go_eat
0.5156872889304441,0.7129095461607229,0.2485383259976638,0.6919957287488355,0.6364606174649132,0.49223050869728036,c_go_sleep
0.17951630156870424,0.4199781180690797,0.7963679362794308,0.9211443713737855,0.946756306841635,0.6358865908775544,f_go_high
0.4024060298628279,0.6582985101302966,0.5151792381756733,0.4117855053200758,0.2290654587217439,0.7041541817636281,b_go_drink
0.8888194488398001,0.10632073183474622,0.7470874827674289,0.323560727910342,0.5534845277917229,0.32193714858373246,f_go_high
0.7574562715896458,0.10262491151657205,0.17548024197277068,0.7427598376284407,0.14224612403196812,0.38705844427651825,b_go_drink
0.06654636152613425,0.4806055961132454,0.43856527399401524,0.41184065574202483,0.1911667894048401,0.5781304768682045,c_go_sleep
0.7657528211483562,0.9953742551222439,0.21817934665202132,0.6530155408457818,0.5944245654337502,0.6959318620590289,d_go_sex
0.19234960599947437,0.2819450584479155,0.7680993202151271,0.9454231891894003,0.25053759201876347,0.8493101660710043,e_go_to_toilet
0.6540417713442483,0.5958472410522492,0.6607924433179021,0.42471202749247894,0.678105237006059,0.7400265499594985,a_go_eat
0.023093195032196867,0.20542056875755255,0.9941368622230965,0.9155514310269375,0.17459505480744908,0.3231972538332655,e_go_to_toilet
0.007283140927880183,0.5556713091096691,0.008462179477544685,0.6543134866818525,0.8956486139833422,0.7861916045136113,b_go_drink
0.21606400689958338,0.5974792827208326,0.08826824652332532,0.7050942066966077,0.5312586583506557,0.4769177677774344,a_go_eat
0.15799323677646127,0.8646960666274912,0.4031301896977406,0.3370115503844295,0.7928182848763429,0.5014666206231891,f_go_high
0.10868132161569954,0.8375860591170348,0.8724722478973218,0.8172328324324916,0.8623721029377454,0.5985702307722636,d_go_sex
0.40968373368986977,0.4744091304006175,0.4421727667397236,0.3072916179692254,0.8347338535822199,0.8927028646313089,b_go_drink
0.18659615483267478,0.2898401609404906,0.12336567638139395,0.9466205756279851,0.6670809323162098,0.8552736592413208,e_go_to_toilet
0.794989256072475,0.35596687538291516,0.769581696368411,0.8834458779607586,0.1482702225643212,0.8103957937014807,e_go_to_toilet
0.5161007679386378,0.7518508282289569,0.17002884377741612,0.835462066691095,0.4873534966719695,0.9854377172824484,e_go_to_toilet
0.47299838118512727,0.5507839024275011,0.11103178982897233,0.7872253510037845,0.03246103249990062,0.7216106124531902,f_go_high
0.004642198110582418,0.9051878507019137,0.8346119158540343,0.3119537642384334,0.870947225051582,0.3422004647457015,e_go_to_toilet
0.5842723437072804,0.6386454338663629,0.8364883593107372,0.3341204363278954,0.06569530890265751,0.9261375697022367,c_go_sleep
0.9481129649686464,0.7285921373879046,0.4439716956841465,0.48855480083494374,0.3600182962005637,0.863175861337357,e_go_to_toilet
0.8357902930021335,0.6302727150023945,0.9033652187748193,0.43427887164312984,0.23327863500322754,0.7570413316186347,c_go_sleep
0.3682677029320581,0.16460065396685108,0.8060100516484331,0.5637628762818736,0.9708619494235781,0.8858993485251012,f_go_high
0.3503075597894837,0.5437483170842757,0.9734777113378515,0.899426497291866,0.16736929693247393,0.6172135476368694,b_go_drink
0.8944958789360006,0.6406116096196445,0.7744508962053026,0.4990108279385606,0.25667757483651243,0.6329218232127376,f_go_high
0.2282111123080468,0.6087906720409412,0.6509554262212545,0.6232258860825733,0.6343808068944321,0.9296279244056511,b_go_drink
0.20851675928841662,0.29692025302143576,0.7525670849260284,0.8682545876362051,0.3440569808206497,0.99500977336784,c_go_sleep
0.5137813488194408,0.7220645740994445,0.4239757438570685,0.9919157266574474,0.5327517645055945,0.6886022842983718,a_go_eat
0.4875638006642945,0.9815896134183506,0.10307494502750147,0.4001541152677984,0.09695092936942307,0.7718896296183573,e_go_to_toilet
0.18408587861472347,0.5396658303634632,0.37634547838742727,0.9592471895815018,0.616745470413279,0.38183626399585424,e_go_to_toilet
0.7642362533183608,0.7803964897791335,0.556742563505504,0.33562762675417235,0.41512678901115596,0.38190332958624,e_go_to_toilet
0.3887504376982206,0.6784983526174238,0.9729339890695922,0.5612923959492668,0.6999836824764963,0.747016734088138,d_go_sex
0.583707915585813,0.6638826752791438,0.19409242495683066,0.37765815281151316,0.4610894184304656,0.6694172970161643,e_go_to_toilet
0.8667897923506448,0.4301654958360892,0.9285629200436685,0.5806222906780159,0.7763481467566449,0.6049635474979136,c_go_sleep
0.055651397496755184,0.49819286612898894,0.6013631921872316,0.3114219574718679,0.5166014354324397,0.4766624786189806,f_go_high
0.481761890077536,0.9544216216407684,0.9815977754237198,0.5369519054210782,0.7498975285968058,0.9279376048002224,e_go_to_toilet
0.1278855417790875,0.49897632116704027,0.8950022223328069,0.6107456364764825,0.6653017394397183,0.900261748196092,e_go_to_toilet
0.0294913376939252,0.1926941936139367,0.9711213640537761,0.9282907505539737,0.5058423503865785,0.5102854393270595,f_go_high
0.9362677765886545,0.2303012687950956,0.3942451737866556,0.951142059414827,0.08153937783084919,0.8160034562281386,e_go_to_toilet
0.066692180239726,0.3721173454030381,0.11432926157093493,0.7177324088478163,0.7956829608128474,0.8831855859347366,a_go_eat
0.3921119474707311,0.7319291032172289,0.8689019924572898,0.9726348396644069,0.2182406203300883,0.49211870499000887,e_go_to_toilet
0.891373672419658,0.45992060586157024,0.29866700920368616,0.32304816435634726,0.6628285490133036,0.44924160337197644,d_go_sex
0.08873475611634651,0.8604427165917065,0.512944436448355,0.6482823615568589,0.9907229656193558,0.5480666297682012,b_go_drink
0.5813858688392467,0.3913547263415208,0.14672681343572824,0.6223568992805768,0.0890577610773915,0.36532658855059574,a_go_eat
0.519279732691865,0.878652009986068,0.3134096434992554,0.4109045319021847,0.7032216717608484,0.6795193206200377,e_go_to_toilet
0.2151178400168956,0.2936186575020221,0.38220853037329405,0.39994007741030724,0.711318296538484,0.53732685048722,d_go_sex
0.3552709706801309,0.15874966055847817,0.6243667805950457,0.6239629071376378,0.27631332755661064,0.6514566531290337,d_go_sex
0.7640492168034223,0.30792360821003073,0.12152193495301089,0.7956907298225906,0.6035925358425362,0.9052782574219027,f_go_high
0.47905901593927847,0.5855070286652754,0.8753187461378261,0.6904628926748808,0.1873158472741684,0.5961283099193707,d_go_sex
0.28474196495505166,0.44797797104990655,0.29818627890608485,0.8451810565283255,0.3457431565450658,0.4274956303956996,c_go_sleep
0.8460400800024384,0.15696126366419794,0.2992519527721539,0.8368183752330032,0.5134106985038243,0.8702854979620245,a_go_eat
0.6997201183991796,0.24768177923806445,0.7219456554525489,0.3516718538105328,0.6754386576471773,0.5411062531146097,e_go_to_toilet
0.02990746768102759,0.7792870477364039,0.17761274462613463,0.83044449914777,0.40298063383929583,0.3691202601366761,f_go_high
0.34645402151134286,0.6973697759258695,0.7107188471141275,0.44834420066461245,0.9315942762306061,0.6115373039176135,f_go_high
0.4437045159609816,0.1668158829768268,0.9985711274968957,0.5127479293801802,0.5388776434466692,0.35860993731640567,a_go_eat
0.5939709974269402,0.4855545586353557,0.995963550955653,0.5805335914274516,0.019690138312544514,0.6535503221833571,f_go_high
0.09042872181963213,0.4496288869773061,0.7056895165782645,0.9553368967033056,0.2788294145313126,0.5597154921550611,a_go_eat
0.8454117740713706,0.9712499815650116,0.32672783726135457,0.4112496022363068,0.43408305438977424,0.9765013921655419,c_go_sleep
0.42990383823985845,0.9943742536957892,0.6132148740095024,0.7860946707400751,0.6719517041733523,0.3859587645582886,c_go_sleep
0.43117458850990487,0.36403980524462765,0.33141713736723644,0.5272358857392239,0.9989633686057044,0.968840828696693,c_go_sleep
0.8742020439344447,0.015713111102724442,0.07521681447653528,0.7672663573779136,0.20060152486265836,0.947139340299868,c_go_sleep
0.3360420952888432,0.7570695408415612,0.9618991258705102,0.4218911539955343,0.22234660008891682,0.9568882826826264,a_go_eat
0.22849683600831516,0.4203003209594003,0.40330039408182183,0.3228318998615973,0.734497804288927,0.46719058675328085,e_go_to_toilet
0.05039852577183768,0.6644337114873621,0.8455106283021313,0.5773580178015406,0.14036613280403998,0.7964402993974504,d_go_sex
0.688550113901501,0.5725652590080764,0.9223090556784589,0.4616970932325926,0.25766767422490644,0.4255767222008642,a_go_eat
0.26109319333608116,0.9027786473474915,0.314532585817452,0.8342120192095543,0.6154109248093572,0.7290520894010035,b_go_drink
0.17248698514094263,0.8754183077809721,0.6794591501313885,0.793648123020427,0.5291571071927417,0.8203439561425936,d_go_sex
0.03308625938752052,0.19239703957345045,0.1039822208822625,0.6417140700140576,0.6953922912091401,0.42111738237329005,d_go_sex
0.9992660146498019,0.6017183174344736,0.2292004739828858,0.9144238008484382,0.9630610822174748,0.430814730738155,c_go_sleep
0.007138881347353854,0.7539352155765626,0.860882242746049,0.3510575962418547,0.23020977190793557,0.30098178080134086,a_go_eat
0.129785133227436,0.9728626759340739,0.0967517021999692,0.9012634409383986,0.8367623524655112,0.9305285884153958,c_go_sleep
0.5362771126123792,0.5833633598526212,0.5308858835663086,0.72680619085237,0.3582687010865817,0.7196393228802005,c_go_sleep
0.812076095041139,0.8797596661645611,0.87860601465625,0.578733576467669,0.7046572970299438,0.990088279258742,a_go_eat
0.7889898632865793,0.1752155304071289,0.6821037428595842,0.9487287630685945,0.4134670908261622,0.5466143038915996,a_go_eat
0.03171613173539234,0.8883500133325921,0.5908699631073817,0.5342784642776481,0.362330291749943,0.31382584130247454,b_go_drink
0.4457637913502872,0.5101358497347118,0.663468100727994,0.4933650290646956,0.10761450039843401,0.5331907949876074,f_go_high
0.1944755243807813,0.5485516873608124,0.37647424589789935,0.9399198557788639,0.861094969573389,0.32163498906364263,d_go_sex
0.3606326998393313,0.4774674572747557,0.08254253029631187,0.8285511187302896,0.8947742471087389,0.6328472014423935,e_go_to_toilet
0.44384084260467005,0.015394688948153656,0.8159234456714511,0.8760802113411752,0.10839449025716197,0.5819944659580875,e_go_to_toilet
0.3839922242643249,0.8262365344210582,0.6686808276407694,0.9914761665046332,0.49370905443226154,0.3843336501724961,b_go_drink
0.5910182659138637,0.7219307703865923,0.9718230269453665,0.7306489522009025,0.15075719711011448,0.8247345376174124,f_go_high
0.3881438648634825,0.5988540068101651,0.5751812358732343,0.7915080588421575,0.18181399757716132,0.9925268449013909,e_go_to_toilet
0.3866169376812525,0.014705476420385555,0.3144491224516138,0.34708879950247024,0.14287410640993736,0.3804938863528567,f_go_high
0.6441047642663812,0.8314721982678686,0.5867640307308682,0.5069578197350385,0.3966443169106805,0.3970265579788613,c_go_sleep
0.5709124000802464,0.8416506269774869,0.01950508271865159,0.9741167988364181,0.9965832526384618,0.831931916664219,e_go_to_toilet
0.6449884005188461,0.8508502959681316,0.3785913076119256,0.8705907303889844,0.5041067188835711,0.31858353312628307,b_go_drink
0.4861322036624317,0.6566753605150013,0.4766753144209124,0.6831748613213446,0.9230653141368207,0.41591380955153806,f_go_high
0.5126293621698136,0.9004570662010389,0.7810346965134128,0.8341090315432043,0.06339783951200406,0.6712555876595723,b_go_drink
0.6306141309804482,0.6952581587068699,0.35030241454674493,0.4730917168333248,0.4651736187852531,0.835646671517968,e_go_to_toilet
0.7494806553259805,0.5787086275132798,0.8537943489022539,0.4779162652673561,0.7626766276582455,0.9145144847567945,d_go_sex
0.48562941017348293,0.13356478878605738,0.10124046354851812,0.4616977103215596,0.31285513061762527,0.3252490373607675,a_go_eat
0.36761553544787007,0.24124906963287218,0.11761619773690601,0.9616218991699887,0.40292798583337075,0.8816163546708342,f_go_high
0.3774367032869088,0.7630545727548531,0.6757009347708403,0.42530165242674556,0.5664141269400158,0.6937272722607045,b_go_drink
0.7285392639359862,0.8490452521148856,0.4892115895295446,0.7543280853902483,0.24016670228840742,0.6583191353676237,e_go_to_toilet
0.37895286383458193,0.35407483381698757,0.6207814654189527,0.8740324984362393,0.6154038116009741,0.8516137410788325,e_go_to_toilet
0.9748110447215902,0.3007081348665511,0.9661514030929595,0.5471739438246569,0.6138445912049139,0.6813584465736409,a_go_eat
0.613737358682896,0.7260109011511197,0.28919186392307494,0.48879883189474543,0.4399354044194237,0.5569014646809276,f_go_high
0.42646201391319305,0.1549987174647227,0.8288592451416057,0.8967519330925944,0.2766008899773319,0.9440156798427317,d_go_sex
0.12134328948905937,0.29814275826305736,0.7588614401481873,0.5985542176722523,0.8028132303968951,0.5107822145501068,d_go_sex
0.027437768589596234,0.471843860270299,0.6904365049841199,0.4109521657487128,0.9421055695650293,0.49453884869488257,b_go_drink
0.8854890623103578,0.14492637745716042,0.24037726478443455,0.3819441823009916,0.7005311132244789,0.9737681421247419,f_go_high
0.36619466575517623,0.29269122261917646,0.7544490661537209,0.3135443110344022,0.0329341637968148,0.9752572296676039,e_go_to_toilet
0.8739274442227167,0.13875531511504924,0.5196194183490909,0.5848145958281314,0.06976668728990842,0.33512484504954565,b_go_drink
0.37764892976171727,0.5542067776528671,0.9984155567542203,0.40741536081283336,0.8504260228288878,0.8836400063262198,e_go_to_toilet
0.9041324260642639,0.12355021860364668,0.26691971578199347,0.6086502074383002,0.5451425072226695,0.48708363345973443,d_go_sex
0.6559410958122173,0.5911751273223738,0.6147580703721974,0.7792357692387946,0.6354368607204263,0.9472571129370566,b_go_drink
0.9719485032300419,0.026374933519871413,0.6941481950007382,0.5708479926390834,0.10324516994659327,0.6532517876660371,f_go_high
0.8273219528408072,0.9657162595538328,0.7236618107171399,0.7800499916269732,0.6830731551281001,0.4557376541625231,d_go_sex
0.6999068153764207,0.5327524000246476,0.09750808554352353,0.3194951620287266,0.2845953502331934,0.4967006756974096,d_go_sex
0.6464045226929388,0.9708157471185194,0.003357841586311361,0.6536809253887857,0.03527772005986152,0.9426240418148153,b_go_drink
0.1759917238808284,0.18673368450555428,0.033389401804639784,0.7996638774385556,0.6672788253820131,0.858386166451395,b_go_drink
0.6479239820109701,0.16232055892537567,0.19061809477637992,0.7092512446555785,0.7662931788126566,0.782809452461017,e_go_to_toilet
0.8852850877383985,0.5076272255346459,0.3655223347318437,0.5255798763677781,0.7770638922044022,0.7268314745231246,e_go_to_toilet
